pageRefs,normalizedText,moneyValue,dateValue,mentionText,id,confidence
[3],2024-01-07,,2024-01-07,01/07/2024,9,0.9891746
[1],2024-01-07,,2024-01-07,01/07/2024,10,0.98753834
[5],2024-01-07,,2024-01-07,01/07/2024,10,0.98849815
[6],2024-01-07,,2024-01-07,01/07/2024,10,0.98281211
[4],2024-01-07,,2024-01-07,01/07/2024,11,0.98845714
[3],2024-01-07,,2024-01-07,01/07/2024,11,0.98559952
[],2024-01-07,,2024-01-07,01/07/2024,11,0.98758119
[5],2024-01-07,,2024-01-07,01/07/2024,11,0.98151714
[],2024-01-07,,2024-01-07,01/07/2024,12,0.98536986
[5],2024-01-07,,2024-01-07,01/07/2024,12,0.95366007
[2],2024-01-07,,2024-01-07,01/07/2024,12,0.9843213
[1],2024-01-07,,2024-01-07,01/07/2024,12,0.98758835
[1],2024-01-07,,2024-01-07,01/07/2024,12,0.97863907
[7],2024-01-07,,2024-01-07,01/07/2024,13,0.98417008
[7],2024-01-07,,2024-01-07,01/07/2024,13,0.98195124
[9],2024-01-07,,2024-01-07,01/07/2024,13,0.98847854
[5],2024-01-07,,2024-01-07,01/07/2024,13,0.9872542
[4],2024-01-07,,2024-01-07,01/07/2024,13,0.97934699
[6],2024-01-07,,2024-01-07,01/07/2024,14,0.97859502
[8],2024-01-07,,2024-01-07,01/07/2024,14,0.98245907
[9],2024-01-07,,2024-01-07,01/07/2024,14,0.98782688
[3],2024-01-07,,2024-01-07,01/07/2024,14,0.97459686
[3],2024-01-07,,2024-01-07,01/07/2024,15,0.96926147
[4],2024-01-07,,2024-01-07,01/07/2024,15,0.97714776
[5],2024-01-07,,2024-01-07,01/07/2024,15,0.98695195
[1],2024-01-07,,2024-01-07,01/07/2024,15,0.97609806
[9],2024-01-07,,2024-01-07,01/07/2024,15,0.97287089
[9],2024-01-07,,2024-01-07,01/07/2024,16,0.96479952
[6],2024-01-07,,2024-01-07,01/07/2024,16,0.98705727
[2],2024-01-07,,2024-01-07,01/07/2024,16,0.97437066
[6],2024-01-07,,2024-01-07,01/07/2024,17,0.96592385
[3],2024-01-07,,2024-01-07,01/07/2024,17,0.98125553
[7],2024-01-07,,2024-01-07,01/07/2024,17,0.96501052
[2],2024-01-07,,2024-01-07,01/07/2024,17,0.96739799
[8],2024-01-07,,2024-01-07,01/07/2024,18,0.97321415
[8],2024-01-07,,2024-01-07,01/07/2024,18,0.95312452
[8],2024-01-07,,2024-01-07,01/07/2024,18,0.96179891
[7],2024-01-07,,2024-01-07,01/07/2024,19,0.96191287
[8],2024-01-07,,2024-01-07,01/07/2024,22,0.94814247
[5],2024-01-07,,2024-01-07,01/07/2024,25,0.9435994
[11],2024-01-07,,2024-01-07,01/07/2024,706,0.97989154
[10],2024-01-07,,2024-01-07,01/07/2024,707,0.97786134
[10],2024-01-07,,2024-01-07,01/07/2024,711,0.98500091
[11],2024-01-07,,2024-01-07,01/07/2024,712,0.97908032
[10],2024-01-07,,2024-01-07,01/07/2024,723,0.98811573
[11],2024-01-07,,2024-01-07,01/07/2024,724,0.98722732
[10],2024-01-07,,2024-01-07,01/07/2024,726,0.99197733
[11],2024-01-07,,2024-01-07,01/07/2024,727,0.98182893
[10],2024-01-07,,2024-01-07,01/07/2024,741,0.99235511
[11],2024-01-07,,2024-01-07,01/07/2024,742,0.98511124
[],2023-06-30,,2023-06-30,30/06/2023,0,0.99437773
[6],2023-06-30,,2023-06-30,30/06/2023,0,0.99311811
[],2023-06-30,,2023-06-30,30/06/2023,0,0.99362624
[9],2023-06-30,,2023-06-30,30/06/2023,1,0.99435502
[1],2023-06-30,,2023-06-30,30/06/2023,1,0.99208051
[3],2023-06-30,,2023-06-30,30/06/2023,1,0.99427545
[2],2023-06-30,,2023-06-30,30/06/2023,2,0.99102205
[],2023-06-30,,2023-06-30,30/06/2023,2,0.98842305
[8],2023-06-30,,2023-06-30,30/06/2023,2,0.99387109
[4],2023-06-30,,2023-06-30,30/06/2023,3,0.99050552
[2],2023-06-30,,2023-06-30,30/06/2023,3,0.98842853
[4],2023-06-30,,2023-06-30,30/06/2023,3,0.99285567
[5],2023-06-30,,2023-06-30,30/06/2023,4,0.99079126
[8],2023-06-30,,2023-06-30,30/06/2023,4,0.98859334
[8],2023-06-30,,2023-06-30,30/06/2023,5,0.98950654
[3],2023-06-30,,2023-06-30,30/06/2023,5,0.9869886
[2],2023-06-30,,2023-06-30,30/06/2023,5,0.99142265
[5],2023-06-30,,2023-06-30,30/06/2023,6,0.99220461
[1],2023-06-30,,2023-06-30,30/06/2023,7,0.98933327
[6],2023-06-30,,2023-06-30,30/06/2023,8,0.98688906
[5],2023-06-30,,2023-06-30,30/06/2023,8,0.98307335
[6],2023-06-30,,2023-06-30,30/06/2023,8,0.99021071
[7],2023-06-30,,2023-06-30,30/06/2023,9,0.98542887
[7],2023-06-30,,2023-06-30,30/06/2023,9,0.98388946
[9],2023-06-30,,2023-06-30,30/06/2023,10,0.98729634
[3],2023-06-30,,2023-06-30,30/06/2023,11,0.98042959
[1],2023-06-30,,2023-06-30,30/06/2023,13,0.97800714
[7],2023-06-30,,2023-06-30,30/06/2023,15,0.98424035
[10],2023-06-30,,2023-06-30,30/06/2023,766,0.99388742
[11],2023-06-30,,2023-06-30,30/06/2023,768,0.96943736
[10],2023-06-30,,2023-06-30,30/06/2023,805,0.99694157
[11],2023-06-30,,2023-06-30,30/06/2023,807,0.96606815
[4],2024-06-30,,2024-06-30,30/06/2024,0,0.99600083
[4],2024-06-30,,2024-06-30,30/06/2024,0,0.99377918
[1],2024-06-30,,2024-06-30,30/06/2024,0,0.99406922
[],2024-06-30,,2024-06-30,30/06/2024,0,0.99151391
[],2024-06-30,,2024-06-30,30/06/2024,0,0.99452424
[],2024-06-30,,2024-06-30,30/06/2024,0,0.99446994
[5],2024-06-30,,2024-06-30,30/06/2024,1,0.99407941
[6],2024-06-30,,2024-06-30,30/06/2024,1,0.99405092
[7],2024-06-30,,2024-06-30,30/06/2024,1,0.99322754
[1],2024-06-30,,2024-06-30,30/06/2024,1,0.99434561
[3],2024-06-30,,2024-06-30,30/06/2024,1,0.99460191
[8],2024-06-30,,2024-06-30,30/06/2024,2,0.99395776
[7],2024-06-30,,2024-06-30,30/06/2024,2,0.99418002
[4],2024-06-30,,2024-06-30,30/06/2024,2,0.9919529
[2],2024-06-30,,2024-06-30,30/06/2024,2,0.99311107
[1],2024-06-30,,2024-06-30,30/06/2024,2,0.99355119
[9],2024-06-30,,2024-06-30,30/06/2024,3,0.99446803
[7],2024-06-30,,2024-06-30,30/06/2024,3,0.99379903
[],2024-06-30,,2024-06-30,30/06/2024,4,0.99262333
[5],2024-06-30,,2024-06-30,30/06/2024,4,0.99053776
[4],2024-06-30,,2024-06-30,30/06/2024,4,0.99140292
[7],2024-06-30,,2024-06-30,30/06/2024,5,0.99147743
[3],2024-06-30,,2024-06-30,30/06/2024,5,0.99141526
[6],2024-06-30,,2024-06-30,30/06/2024,5,0.98995781
[4],2024-06-30,,2024-06-30,30/06/2024,5,0.99205923
[6],2024-06-30,,2024-06-30,30/06/2024,5,0.99192345
[9],2024-06-30,,2024-06-30,30/06/2024,6,0.99116635
[8],2024-06-30,,2024-06-30,30/06/2024,6,0.99148834
[8],2024-06-30,,2024-06-30,30/06/2024,6,0.98908603
[8],2024-06-30,,2024-06-30,30/06/2024,6,0.99274033
[9],2024-06-30,,2024-06-30,30/06/2024,6,0.99150378
[3],2024-06-30,,2024-06-30,30/06/2024,7,0.98979372
[1],2024-06-30,,2024-06-30,30/06/2024,7,0.98944545
[],2024-06-30,,2024-06-30,30/06/2024,7,0.98751295
[5],2024-06-30,,2024-06-30,30/06/2024,7,0.99105388
[2],2024-06-30,,2024-06-30,30/06/2024,8,0.98764056
[8],2024-06-30,,2024-06-30,30/06/2024,8,0.99024773
[9],2024-06-30,,2024-06-30,30/06/2024,9,0.98778224
[6],2024-06-30,,2024-06-30,30/06/2024,9,0.99087375
[2],2024-06-30,,2024-06-30,30/06/2024,9,0.98924059
[3],2024-06-30,,2024-06-30,30/06/2024,11,0.98973751
[5],2024-06-30,,2024-06-30,30/06/2024,11,0.98818845
[9],2024-06-30,,2024-06-30,30/06/2024,12,0.98651183
[7],2024-06-30,,2024-06-30,30/06/2024,12,0.98564863
[11],2024-06-30,,2024-06-30,30/06/2024,715,0.99438578
[11],2024-06-30,,2024-06-30,30/06/2024,724,0.99337327
[10],2024-06-30,,2024-06-30,30/06/2024,725,0.99178898
[11],2024-06-30,,2024-06-30,30/06/2024,765,0.9929831
[10],2024-06-30,,2024-06-30,30/06/2024,766,0.98890251
[10],2024-06-30,,2024-06-30,30/06/2024,771,0.99293667
[11],2024-06-30,,2024-06-30,30/06/2024,772,0.99385756
[11],2024-06-30,,2024-06-30,30/06/2024,774,0.99321002
[],,,,50100493997379,2,0.93010789
[2],,,,50100493997379,16,0.94797832
[],,,,50100493997379,17,0.94489175
[3],,,,50100493997379,17,0.93651366
[1],,,,50100493997379,18,0.94373572
[4],,,,50100493997379,18,0.93703341
[5],,,,50100493997379,19,0.94401008
[],,,,50100493997379,19,0.94338667
[2],,,,50100493997379,19,0.92652011
[],,,,50100493997379,19,0.94535983
[6],,,,50100493997379,19,0.94608009
[],,,,50100493997379,19,0.94344872
[9],,,,50100493997379,20,0.94129276
[3],,,,50100493997379,20,0.94609958
[4],,,,50100493997379,20,0.94349492
[],,,,50100493997379,20,0.92085588
[],,,,50100493997379,20,0.94423825
[9],,,,50100493997379,20,0.93447566
[3],,,,50100493997379,21,0.93519348
[7],,,,50100493997379,21,0.94292223
[1],,,,50100493997379,21,0.91926754
[1],,,,50100493997379,21,0.93122083
[6],,,,50100493997379,22,0.93611521
[1],,,,50100493997379,22,0.94112277
[],,,,50100493997379,22,0.94284278
[4],,,,50100493997379,23,0.94601637
[5],,,,50100493997379,23,0.895028
[2],,,,50100493997379,23,0.93513125
[3],,,,50100493997379,23,0.93805099
[4],,,,50100493997379,24,0.93323559
[5],,,,50100493997379,24,0.94525921
[1],,,,50100493997379,24,0.93596113
[],,,,50100493997379,24,0.94244248
[2],,,,50100493997379,24,0.93624395
[],,,,50100493997379,24,0.94334245
[3],,,,50100493997379,24,0.93697876
[6],,,,50100493997379,25,0.93275249
[1],,,,50100493997379,25,0.94085813
[4],,,,50100493997379,25,0.93353128
[7],,,,50100493997379,25,0.92583954
[6],,,,50100493997379,26,0.93082839
[2],,,,50100493997379,26,0.93460387
[8],,,,50100493997379,27,0.94113058
[],,,,50100493997379,27,0.93836033
[7],,,,50100493997379,27,0.93761712
[7],,,,50100493997379,28,0.92984229
[8],,,,50100493997379,28,0.92866266
[],,,,50100493997379,28,0.94227004
[1],,,,50100493997379,28,0.94007432
[2],,,,50100493997379,29,0.93642658
[1],,,,50100493997379,29,0.93603063
[9],,,,50100493997379,29,0.93580526
[6],,,,50100493997379,29,0.93707931
[9],,,,50100493997379,30,0.9372471
[2],,,,50100493997379,30,0.93476737
[7],,,,50100493997379,30,0.92849737
[],,,,50100493997379,30,0.94145346
[5],,,,50100493997379,30,0.92914754
[2],,,,50100493997379,30,0.91921169
[1],,,,50100493997379,30,0.93277937
[2],,,,50100493997379,30,0.93455577
[4],,,,50100493997379,30,0.93309832
[4],,,,50100493997379,30,0.92896801
[],,,,50100493997379,31,0.93541539
[2],,,,50100493997379,31,0.9233253
[3],,,,50100493997379,31,0.93452913
[8],,,,50100493997379,31,0.92873001
[2],,,,50100493997379,31,0.93312746
[1],,,,50100493997379,31,0.94072193
[9],,,,50100493997379,31,0.92932105
[4],,,,50100493997379,31,0.91836983
[],,,,50100493997379,31,0.93236262
[7],,,,50100493997379,31,0.93261576
[8],,,,50100493997379,32,0.9171952
[4],,,,50100493997379,32,0.93599784
[5],,,,50100493997379,32,0.92329443
[8],,,,50100493997379,32,0.93344116
[5],,,,50100493997379,32,0.91874033
[2],,,,50100493997379,32,0.92759705
[1],,,,50100493997379,32,0.9253065
[6],,,,50100493997379,32,0.92483592
[9],,,,50100493997379,33,0.92383993
[7],,,,50100493997379,33,0.92789441
[3],,,,50100493997379,33,0.93212241
[8],,,,50100493997379,33,0.91856831
[4],,,,50100493997379,33,0.9281922
[6],,,,50100493997379,33,0.92376471
[5],,,,50100493997379,33,0.92283678
[6],,,,50100493997379,34,0.93482924
[9],,,,50100493997379,34,0.92632681
[5],,,,50100493997379,34,0.92724836
[5],,,,50100493997379,34,0.92405689
[3],,,,50100493997379,34,0.93375134
[6],,,,50100493997379,34,0.92888242
[9],,,,50100493997379,34,0.92280412
[3],,,,50100493997379,34,0.92958927
[5],,,,50100493997379,35,0.92112285
[6],,,,50100493997379,35,0.92310411
[5],,,,50100493997379,35,0.93306273
[7],,,,50100493997379,35,0.92730707
[9],,,,50100493997379,35,0.92813104
[4],,,,50100493997379,35,0.9191308
[9],,,,50100493997379,35,0.92857152
[9],,,,50100493997379,35,0.91986167
[7],,,,50100493997379,36,0.92665988
[2],,,,50100493997379,36,0.93079823
[6],,,,50100493997379,36,0.9125483
[8],,,,50100493997379,36,0.92344755
[7],,,,50100493997379,36,0.9191168
[5],,,,50100493997379,36,0.92536986
[1],,,,50100493997379,37,0.9208833
[6],,,,50100493997379,37,0.91726995
[1],,,,50100493997379,37,0.92347914
[4],,,,50100493997379,37,0.93156868
[7],,,,50100493997379,37,0.91700566
[3],,,,50100493997379,37,0.91230369
[1],,,,50100493997379,37,0.91697609
[3],,,,50100493997379,38,0.91760361
[8],,,,50100493997379,38,0.91711074
[9],,,,50100493997379,38,0.93187112
[3],,,,50100493997379,38,0.88549024
[3],,,,50100493997379,38,0.91436779
[8],,,,50100493997379,38,0.91027063
[8],,,,50100493997379,38,0.92114252
[7],,,,50100493997379,38,0.91399801
[4],,,,50100493997379,39,0.92211646
[4],,,,50100493997379,39,0.92194635
[6],,,,50100493997379,39,0.9296605
[5],,,,50100493997379,39,0.90964299
[5],,,,50100493997379,39,0.9080354
[2],,,,50100493997379,39,0.91594678
[8],,,,50100493997379,39,0.91429126
[3],,,,50100493997379,40,0.91652399
[7],,,,50100493997379,40,0.91320467
[8],,,,50100493997379,40,0.91286898
[9],,,,50100493997379,41,0.91120517
[8],,,,50100493997379,41,0.91405934
[11],,,,50100493997379,708,0.93610668
[10],,,,50100493997379,709,0.93351555
[11],,,,50100493997379,714,0.92923754
[10],,,,50100493997379,715,0.92715806
[11],,,,50100493997379,719,0.93899357
[10],,,,50100493997379,720,0.92520881
[11],,,,50100493997379,727,0.94177973
[10],,,,50100493997379,729,0.93024921
[11],,,,50100493997379,730,0.92944944
[10],,,,50100493997379,730,0.93937904
[10],,,,50100493997379,730,0.93136525
[11],,,,50100493997379,731,0.93855762
[10],,,,50100493997379,745,0.94487703
[11],,,,50100493997379,746,0.93793809
[10],,,,50100493997379,760,0.9463858
[11],,,,50100493997379,762,0.93661904
[10],,,,50100493997379,770,0.93781406
[11],,,,50100493997379,771,0.93613136
[10],,,,50100493997379,772,0.93841845
[11],,,,50100493997379,773,0.92987001
[11],,,,50100493997379,776,0.93517619
[10],,,,50100493997379,777,0.92770243
[10],,,,50100493997379,777,0.94313198
[11],,,,50100493997379,778,0.93787444
[10],,,,50100493997379,811,0.93519479
[11],,,,50100493997379,812,0.92413223
[],,,,HDFC BANK,3,0.92295969
[2],,,,HDFC BANK,10,0.95473945
[3],,,,HDFC BANK,11,0.95529556
[1],,,,HDFC BANK,13,0.94655037
[4],,,,HDFC BANK,14,0.94507933
[],,,,HDFC BANK,15,0.93898475
[1],,,,HDFC BANK,15,0.96491194
[5],,,,HDFC BANK,16,0.93923485
[],,,,HDFC BANK,17,0.95275587
[1],,,,HDFC BANK,17,0.96025276
[4],,,,HDFC BANK,17,0.95012015
[6],,,,HDFC BANK,18,0.95093602
[1],,,,HDFC BANK,18,0.95320857
[],,,,HDFC BANK,18,0.9530552
[4],,,,HDFC BANK,18,0.95572197
[6],,,,HDFC BANK,18,0.94982523
[1],,,,HDFC BANK,19,0.94929141
[5],,,,HDFC BANK,19,0.95308751
[5],,,,HDFC BANK,19,0.95240438
[4],,,,HDFC BANK,19,0.95339245
[7],,,,HDFC BANK,19,0.95035779
[3],,,,HDFC BANK,19,0.94843256
[7],,,,HDFC BANK,19,0.95160872
[3],,,,HDFC BANK,20,0.95084369
[6],,,,HDFC BANK,20,0.95054698
[3],,,,HDFC BANK,20,0.94835681
[4],,,,HDFC BANK,20,0.94675452
[1],,,,HDFC BANK,20,0.94887275
[4],,,,HDFC BANK,21,0.9470222
[9],,,,HDFC BANK,21,0.95120221
[8],,,,HDFC BANK,21,0.95005256
[1],,,,HDFC BANK,21,0.94375145
[3],,,,HDFC BANK,21,0.95197815
[5],,,,HDFC BANK,21,0.9471941
[5],,,,HDFC BANK,21,0.947366
[8],,,,HDFC BANK,21,0.94398111
[9],,,,HDFC BANK,22,0.94749314
[7],,,,HDFC BANK,22,0.94381452
[9],,,,HDFC BANK,22,0.94825172
[7],,,,HDFC BANK,22,0.95473087
[7],,,,HDFC BANK,22,0.92874032
[],,,,HDFC BANK,22,0.9493534
[9],,,,HDFC BANK,22,0.94757658
[9],,,,HDFC BANK,22,0.94610858
[4],,,,HDFC BANK,23,0.93564308
[7],,,,HDFC BANK,23,0.94641823
[8],,,,HDFC BANK,23,0.93873942
[3],,,,HDFC BANK,23,0.94536316
[],,,,HDFC BANK,23,0.94984788
[2],,,,HDFC BANK,23,0.92731905
[6],,,,HDFC BANK,23,0.95031172
[2],,,,HDFC BANK,23,0.9444043
[3],,,,HDFC BANK,23,0.93963665
[2],,,,HDFC BANK,24,0.94302058
[8],,,,HDFC BANK,24,0.93552864
[1],,,,HDFC BANK,24,0.94812024
[8],,,,HDFC BANK,24,0.92813259
[9],,,,HDFC BANK,24,0.95029235
[],,,,HDFC BANK,24,0.94618547
[2],,,,HDFC BANK,25,0.93412524
[3],,,,HDFC BANK,25,0.94292086
[1],,,,HDFC BANK,25,0.9342171
[2],,,,HDFC BANK,25,0.94881105
[5],,,,HDFC BANK,25,0.9471975
[7],,,,HDFC BANK,25,0.94270635
[2],,,,HDFC BANK,25,0.93563128
[9],,,,HDFC BANK,26,0.9339174
[8],,,,HDFC BANK,26,0.94298267
[1],,,,HDFC BANK,26,0.93089813
[4],,,,HDFC BANK,26,0.9404946
[7],,,,HDFC BANK,26,0.94145131
[4],,,,HDFC BANK,26,0.94938338
[9],,,,HDFC BANK,26,0.92644656
[8],,,,HDFC BANK,26,0.94799143
[8],,,,HDFC BANK,26,0.94281983
[8],,,,HDFC BANK,27,0.93253183
[9],,,,HDFC BANK,27,0.93066472
[3],,,,HDFC BANK,27,0.93039966
[9],,,,HDFC BANK,27,0.94723606
[3],,,,HDFC BANK,27,0.9240014
[7],,,,HDFC BANK,27,0.94636905
[2],,,,HDFC BANK,27,0.94021422
[],,,,HDFC BANK,27,0.9325462
[2],,,,HDFC BANK,28,0.9392398
[8],,,,HDFC BANK,28,0.93934917
[5],,,,HDFC BANK,28,0.93062454
[1],,,,HDFC BANK,28,0.93802488
[6],,,,HDFC BANK,28,0.94503462
[4],,,,HDFC BANK,28,0.9248364
[9],,,,HDFC BANK,28,0.93307549
[1],,,,HDFC BANK,29,0.92933786
[3],,,,HDFC BANK,29,0.9249599
[8],,,,HDFC BANK,29,0.94522679
[6],,,,HDFC BANK,29,0.92516404
[2],,,,HDFC BANK,29,0.94141519
[8],,,,HDFC BANK,29,0.93858325
[6],,,,HDFC BANK,29,0.93082958
[],,,,HDFC BANK,30,0.92355347
[4],,,,HDFC BANK,30,0.9250564
[2],,,,HDFC BANK,30,0.93537176
[3],,,,HDFC BANK,31,0.92134672
[5],,,,HDFC BANK,31,0.92584443
[6],,,,HDFC BANK,32,0.93366069
[2],,,,HDFC BANK,32,0.92864537
[3],,,,HDFC BANK,32,0.94139969
[3],,,,HDFC BANK,32,0.92918265
[1],,,,HDFC BANK,32,0.93198413
[6],,,,HDFC BANK,33,0.91584432
[5],,,,HDFC BANK,33,0.93652213
[4],,,,HDFC BANK,33,0.9285717
[5],,,,HDFC BANK,33,0.93622637
[4],,,,HDFC BANK,33,0.92876375
[6],,,,HDFC BANK,33,0.93195021
[7],,,,HDFC BANK,34,0.91675264
[2],,,,HDFC BANK,34,0.92289311
[6],,,,HDFC BANK,34,0.92903262
[],,,,HDFC BANK,34,0.91839868
[4],,,,HDFC BANK,34,0.92163044
[5],,,,HDFC BANK,35,0.9129259
[],,,,HDFC BANK,35,0.92970443
[5],,,,HDFC BANK,35,0.92174029
[6],,,,HDFC BANK,35,0.92558956
[5],,,,HDFC BANK,35,0.9165709
[6],,,,HDFC BANK,36,0.92263216
[7],,,,HDFC BANK,36,0.92082024
[9],,,,HDFC BANK,36,0.92520899
[],,,,HDFC BANK,36,0.92571616
[],,,,HDFC BANK,37,0.91942632
[5],,,,HDFC BANK,37,0.92627317
[],,,,HDFC BANK,37,0.92348999
[7],,,,HDFC BANK,38,0.92395872
[2],,,,HDFC BANK,38,0.91704595
[9],,,,HDFC BANK,39,0.91706091
[],,,,HDFC BANK,40,0.92172092
[8],,,,HDFC BANK,41,0.90954608
[7],,,,HDFC BANK,42,0.90691179
[11],,,,HDFC BANK,710,0.93143183
[10],,,,HDFC BANK,711,0.92399019
[11],,,,HDFC BANK,713,0.93261021
[10],,,,HDFC BANK,716,0.92379838
[10],,,,HDFC BANK,718,0.94828659
[11],,,,HDFC BANK,721,0.92377394
[11],,,,HDFC BANK,728,0.94544023
[10],,,,HDFC BANK,728,0.94297999
[10],,,,HDFC BANK,728,0.94204324
[11],,,,HDFC BANK,729,0.94182527
[11],,,,HDFC BANK,729,0.93984985
[10],,,,HDFC BANK,731,0.92560238
[11],,,,HDFC BANK,743,0.95280969
[10],,,,HDFC BANK,744,0.94968933
[10],,,,HDFC BANK,759,0.95029432
[11],,,,HDFC BANK,761,0.93824637
[10],,,,HDFC BANK,769,0.94773257
[11],,,,HDFC BANK,770,0.95393294
[10],,,,HDFC BANK,771,0.95008159
[11],,,,HDFC BANK,772,0.92660576
[11],,,,HDFC BANK,775,0.93790513
[10],,,,HDFC BANK,778,0.92294788
[10],,,,HDFC BANK,779,0.93495059
[11],,,,HDFC BANK,780,0.93421841
[11],,,,HDFC BANK,809,0.95051265
[10],,,,HDFC BANK,810,0.94439131
[],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",30,0.84980828
[4],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",32,0.83626693
[],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",49,0.84431577
[],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",51,0.84833252
[],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",52,0.85630316
[1],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",52,0.86068386
[5],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",53,0.85910839
[4],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",53,0.85453701
[],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",53,0.85499305
[],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",54,0.85121471
[8],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",55,0.85355288
[],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",55,0.85569328
[8],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",58,0.85173637
[2],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",61,0.84383357
[],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",61,0.84182519
[],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",63,0.84328336
[9],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",68,0.83113664
[10],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",717,0.84076971
[10],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",727,0.84283006
[10],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",734,0.84276122
[10],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",736,0.86086619
[10],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",780,0.86429554
[10],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",782,0.83882099
[10],,,,"MR.
ROHIT KUMAR
C1-702
KUMAR SHANTINIKETAN PHASE-1
PASHAN",788,0.85816413
[],,,,Nomination Sanjeet Kumar,8,0.82906443
[1],,,,Nomination Sanjeet Kumar,27,0.86711043
[2],,,,Nomination Sanjeet Kumar,28,0.85357875
[4],,,,Nomination Sanjeet Kumar,29,0.8536374
[],,,,Nomination Sanjeet Kumar,31,0.83559233
[],,,,Nomination Sanjeet Kumar,36,0.89302969
[1],,,,Nomination Sanjeet Kumar,37,0.88934201
[],,,,Nomination Sanjeet Kumar,37,0.88737059
[5],,,,Nomination Sanjeet Kumar,38,0.88606042
[6],,,,Nomination Sanjeet Kumar,39,0.88555652
[7],,,,Nomination Sanjeet Kumar,40,0.87896448
[6],,,,Nomination Sanjeet Kumar,40,0.89228731
[],,,,Nomination Sanjeet Kumar,40,0.88802409
[2],,,,Nomination Sanjeet Kumar,41,0.88193768
[],,,,Nomination Sanjeet Kumar,41,0.87497717
[7],,,,Nomination Sanjeet Kumar,42,0.88182253
[],,,,Nomination Sanjeet Kumar,42,0.88215542
[3],,,,Nomination Sanjeet Kumar,42,0.87588173
[4],,,,Nomination Sanjeet Kumar,43,0.87854588
[6],,,,Nomination Sanjeet Kumar,43,0.89158756
[4],,,,Nomination Sanjeet Kumar,43,0.86188114
[1],,,,Nomination Sanjeet Kumar,43,0.88097101
[2],,,,Nomination Sanjeet Kumar,43,0.87438661
[5],,,,Nomination Sanjeet Kumar,44,0.88723063
[4],,,,Nomination Sanjeet Kumar,44,0.87969762
[4],,,,Nomination Sanjeet Kumar,44,0.87263495
[6],,,,Nomination Sanjeet Kumar,44,0.87783164
[9],,,,Nomination Sanjeet Kumar,44,0.87468415
[2],,,,Nomination Sanjeet Kumar,45,0.8885994
[8],,,,Nomination Sanjeet Kumar,45,0.87193322
[],,,,Nomination Sanjeet Kumar,45,0.88126868
[9],,,,Nomination Sanjeet Kumar,45,0.87592208
[],,,,Nomination Sanjeet Kumar,45,0.87590903
[1],,,,Nomination Sanjeet Kumar,45,0.86462522
[8],,,,Nomination Sanjeet Kumar,46,0.8673833
[6],,,,Nomination Sanjeet Kumar,46,0.86896163
[8],,,,Nomination Sanjeet Kumar,46,0.8745392
[1],,,,Nomination Sanjeet Kumar,46,0.89041114
[3],,,,Nomination Sanjeet Kumar,46,0.88110715
[],,,,Nomination Sanjeet Kumar,46,0.87491167
[8],,,,Nomination Sanjeet Kumar,46,0.87652892
[7],,,,Nomination Sanjeet Kumar,46,0.86519951
[3],,,,Nomination Sanjeet Kumar,47,0.85752594
